INFO  - 2015-04-28 14:37:46.113; [   ] org.apache.solr.core.CorePropertiesLocator; Found core flowerty_shard1_replica1 in d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\flowerty_shard1_replica1\
INFO  - 2015-04-28 14:37:46.119; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=gettingstarted_shard1_replica1, config=solrconfig.xml, transient=false, schema=schema.xml, loadOnStartup=true, instanceDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard1_replica1, collection=gettingstarted, absoluteInstDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard1_replica1\, coreNodeName=core_node2, numShards=2, dataDir=data\, shard=shard1}
INFO  - 2015-04-28 14:37:46.119; [   ] org.apache.solr.core.CorePropertiesLocator; Found core gettingstarted_shard1_replica1 in d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard1_replica1\
INFO  - 2015-04-28 14:37:46.122; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=gettingstarted_shard1_replica2, config=solrconfig.xml, transient=false, schema=schema.xml, loadOnStartup=true, instanceDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard1_replica2, collection=gettingstarted, absoluteInstDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard1_replica2\, coreNodeName=core_node4, numShards=2, dataDir=data\, shard=shard1}
INFO  - 2015-04-28 14:37:46.122; [   ] org.apache.solr.core.CorePropertiesLocator; Found core gettingstarted_shard1_replica2 in d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard1_replica2\
INFO  - 2015-04-28 14:37:46.127; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=gettingstarted_shard2_replica1, config=solrconfig.xml, transient=false, schema=schema.xml, loadOnStartup=true, instanceDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard2_replica1, collection=gettingstarted, absoluteInstDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard2_replica1\, coreNodeName=core_node1, numShards=2, dataDir=data\, shard=shard2}
INFO  - 2015-04-28 14:37:46.128; [   ] org.apache.solr.core.CorePropertiesLocator; Found core gettingstarted_shard2_replica1 in d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard2_replica1\
INFO  - 2015-04-28 14:37:46.130; [   ] org.apache.solr.core.CoreDescriptor; CORE DESCRIPTOR: {name=gettingstarted_shard2_replica2, config=solrconfig.xml, transient=false, schema=schema.xml, loadOnStartup=true, instanceDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard2_replica2, collection=gettingstarted, absoluteInstDir=d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard2_replica2\, coreNodeName=core_node3, numShards=2, dataDir=data\, shard=shard2}
INFO  - 2015-04-28 14:37:46.131; [   ] org.apache.solr.core.CorePropertiesLocator; Found core gettingstarted_shard2_replica2 in d:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard2_replica2\
INFO  - 2015-04-28 14:37:46.134; [   ] org.apache.solr.core.CorePropertiesLocator; Found 5 core definitions
INFO  - 2015-04-28 14:37:46.505; [gettingstarted   gettingstarted_shard2_replica1] org.apache.solr.cloud.ZkController; publishing core=gettingstarted_shard2_replica1 state=down collection=gettingstarted
INFO  - 2015-04-28 14:37:46.505; [gettingstarted   gettingstarted_shard2_replica2] org.apache.solr.cloud.ZkController; publishing core=gettingstarted_shard2_replica2 state=down collection=gettingstarted
INFO  - 2015-04-28 14:37:46.505; [flowerty   flowerty_shard1_replica1] org.apache.solr.cloud.ZkController; publishing core=flowerty_shard1_replica1 state=down collection=flowerty
INFO  - 2015-04-28 14:37:46.505; [gettingstarted   gettingstarted_shard1_replica2] org.apache.solr.cloud.ZkController; publishing core=gettingstarted_shard1_replica2 state=down collection=gettingstarted
INFO  - 2015-04-28 14:37:46.505; [gettingstarted   gettingstarted_shard1_replica1] org.apache.solr.cloud.ZkController; publishing core=gettingstarted_shard1_replica1 state=down collection=gettingstarted
INFO  - 2015-04-28 14:37:47.022; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.cloud.ZkController; Registering watch for external collection gettingstarted
INFO  - 2015-04-28 14:37:47.022; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.common.cloud.ZkStateReader; addZkWatch gettingstarted
INFO  - 2015-04-28 14:37:47.026; [flowerty shard1  flowerty_shard1_replica1] org.apache.solr.cloud.ZkController; Registering watch for external collection flowerty
INFO  - 2015-04-28 14:37:47.031; [gettingstarted shard1  gettingstarted_shard1_replica2] org.apache.solr.cloud.ZkController; Registering watch for external collection gettingstarted
INFO  - 2015-04-28 14:37:47.034; [gettingstarted shard1  gettingstarted_shard1_replica1] org.apache.solr.cloud.ZkController; Registering watch for external collection gettingstarted
INFO  - 2015-04-28 14:37:47.038; [gettingstarted shard2  gettingstarted_shard2_replica2] org.apache.solr.cloud.ZkController; Registering watch for external collection gettingstarted
INFO  - 2015-04-28 14:37:47.040; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.common.cloud.ZkStateReader; Updating collection state at /collections/gettingstarted/state.json from ZooKeeper... 
INFO  - 2015-04-28 14:37:47.513; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.common.cloud.ZkStateReader; Updating data for gettingstarted to ver 61 
INFO  - 2015-04-28 14:37:47.513; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.cloud.ZkController; waiting to find shard id in clusterstate for gettingstarted_shard2_replica1
INFO  - 2015-04-28 14:37:47.514; [gettingstarted shard2  gettingstarted_shard2_replica2] org.apache.solr.cloud.ZkController; waiting to find shard id in clusterstate for gettingstarted_shard2_replica2
INFO  - 2015-04-28 14:37:47.514; [flowerty shard1  flowerty_shard1_replica1] org.apache.solr.common.cloud.ZkStateReader; addZkWatch flowerty
INFO  - 2015-04-28 14:37:47.514; [gettingstarted shard1  gettingstarted_shard1_replica2] org.apache.solr.cloud.ZkController; waiting to find shard id in clusterstate for gettingstarted_shard1_replica2
INFO  - 2015-04-28 14:37:47.514; [gettingstarted shard1  gettingstarted_shard1_replica1] org.apache.solr.cloud.ZkController; waiting to find shard id in clusterstate for gettingstarted_shard1_replica1
INFO  - 2015-04-28 14:37:47.516; [flowerty shard1  flowerty_shard1_replica1] org.apache.solr.common.cloud.ZkStateReader; Updating collection state at /collections/flowerty/state.json from ZooKeeper... 
INFO  - 2015-04-28 14:37:47.780; [flowerty shard1  flowerty_shard1_replica1] org.apache.solr.common.cloud.ZkStateReader; Updating data for flowerty to ver 208 
INFO  - 2015-04-28 14:37:47.781; [flowerty shard1  flowerty_shard1_replica1] org.apache.solr.cloud.ZkController; waiting to find shard id in clusterstate for flowerty_shard1_replica1
INFO  - 2015-04-28 14:37:48.501; [   ] org.apache.solr.common.cloud.ZkStateReader$7; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/flowerty/state.json for collection flowerty has occurred - updating... (live nodes size: 2)
INFO  - 2015-04-28 14:37:48.506; [   ] org.apache.solr.common.cloud.ZkStateReader; Updating data for flowerty to ver 209 
INFO  - 2015-04-28 14:37:49.371; [   ] org.apache.solr.common.cloud.ZkStateReader$7; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/gettingstarted/state.json for collection gettingstarted has occurred - updating... (live nodes size: 2)
INFO  - 2015-04-28 14:37:49.377; [   ] org.apache.solr.common.cloud.ZkStateReader; Updating data for gettingstarted to ver 62 
INFO  - 2015-04-28 14:37:49.967; [   ] org.apache.solr.common.cloud.ZkStateReader$7; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/gettingstarted/state.json for collection gettingstarted has occurred - updating... (live nodes size: 2)
INFO  - 2015-04-28 14:37:49.973; [   ] org.apache.solr.common.cloud.ZkStateReader; Updating data for gettingstarted to ver 63 
INFO  - 2015-04-28 14:37:50.320; [   ] org.apache.solr.common.cloud.ZkStateReader$7; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/gettingstarted/state.json for collection gettingstarted has occurred - updating... (live nodes size: 2)
INFO  - 2015-04-28 14:37:50.354; [   ] org.apache.solr.common.cloud.ZkStateReader; Updating data for gettingstarted to ver 64 
INFO  - 2015-04-28 14:37:50.812; [   ] org.apache.solr.common.cloud.ZkStateReader$7; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/gettingstarted/state.json for collection gettingstarted has occurred - updating... (live nodes size: 2)
INFO  - 2015-04-28 14:37:50.817; [   ] org.apache.solr.common.cloud.ZkStateReader; Updating data for gettingstarted to ver 65 
INFO  - 2015-04-28 14:37:51.356; [   ] org.apache.solr.common.cloud.ZkStateReader$7; A cluster state change: WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/gettingstarted/state.json for collection gettingstarted has occurred - updating... (live nodes size: 2)
INFO  - 2015-04-28 14:37:51.367; [   ] org.apache.solr.common.cloud.ZkStateReader; Updating data for gettingstarted to ver 66 
INFO  - 2015-04-28 14:37:51.516; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.cloud.ZkController; Check for collection zkNode:gettingstarted
INFO  - 2015-04-28 14:37:51.525; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.cloud.ZkController; Collection zkNode exists
INFO  - 2015-04-28 14:37:51.525; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.common.cloud.ZkStateReader; Load collection config from:/collections/gettingstarted
INFO  - 2015-04-28 14:37:51.530; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.common.cloud.ZkStateReader; path=/collections/gettingstarted configName=gettingstarted specified config exists in ZooKeeper
INFO  - 2015-04-28 14:37:51.532; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'd:\Documents\Courses\solr-5.1.0\example\cloud\node2\solr\gettingstarted_shard2_replica1\'
INFO  - 2015-04-28 14:37:51.560; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.cloud.ZkController; watch zkdir /configs/gettingstarted
